tester,environment,pedigree,pheno,predicted.value,S2.weight
PHP02,OHH1_2020,W10004_0270/PHP02,GY,12.334761407891,1.0424656042586
PHP02,OHH1_2020,W10004_0271/PHP02,GY,14.5749027957678,1.24136818716778
PHP02,OHH1_2020,W10004_0276/PHP02,GY,13.0343380644327,1.04239995959486
PHP02,OHH1_2020,W10004_0290/PHP02,GY,14.3740553647793,1.04197427499146
PHP02,OHH1_2020,W10004_0291/PHP02,GY,14.0005626513002,1.24135385818103
PHP02,OHH1_2020,W10004_0292/PHP02,GY,12.9250901039749,1.04242053428773
PHP02,OHH1_2020,W10004_0299/PHP02,GY,16.60433763726,1.04242053428773
PHP02,OHH1_2020,W10004_0306/PHP02,GY,13.9761702268126,1.04235530814111
PHP02,OHH1_2020,W10004_0308/PHP02,GY,12.7553609922715,1.24131079414477
PHP02,OHH1_2020,W10004_0309/PHP02,GY,15.5160654323249,1.04243206461401
PHP02,OHH1_2020,W10004_0310/PHP02,GY,15.6843820493181,1.04232356807271
PHP02,OHH1_2020,W10004_0311/PHP02,GY,12.5334044837134,1.04242053428773
PHP02,OHH1_2020,W10004_0327/PHP02,GY,12.2336058410983,1.23929406192185
PHP02,OHH1_2020,W10004_0329/PHP02,GY,12.5494847725866,1.24031577459826
PHP02,OHH1_2020,W10004_0336/PHP02,GY,14.7646467513767,1.04204633027901
PHP02,OHH1_2020,W10004_0344/PHP02,GY,11.2195196006283,1.04243206461401
PHP02,OHH1_2020,W10004_0346/PHP02,GY,14.0629119469378,1.04242982621227
PHP02,OHH1_2020,W10004_0361/PHP02,GY,15.9313269829249,1.04172220830266
PHP02,OHH1_2020,W10004_0362/PHP02,GY,11.8553376326537,1.0419126889818
PHP02,OHH1_2020,W10004_0380/PHP02,GY,14.2031035802197,1.04096198440104
PHP02,OHH1_2020,W10004_0381/PHP02,GY,15.5488921156338,1.04197427499146
PHP02,OHH1_2020,W10004_0383/PHP02,GY,12.6888937414458,1.04197427499146
PHP02,OHH1_2020,W10004_0389/PHP02,GY,11.9430880594586,1.04239995959486
PHP02,OHH1_2020,W10004_0393/PHP02,GY,9.42756190563875,1.04242982621227
PHP02,OHH1_2020,W10004_0394/PHP02,GY,12.105388453189,1.04217477799539
PHP02,OHH1_2020,W10004_0395/PHP02,GY,14.7786971671516,1.04243206461401
PHP02,OHH1_2020,W10004_0396/PHP02,GY,15.3015437776544,1.0419126889818
PHP02,OHH1_2020,W10004_0403/PHP02,GY,14.6378452197577,1.0423508330096
PHP02,OHH1_2020,W10004_0409/PHP02,GY,12.2448161977723,1.04221998952997
PHP02,OHH1_2020,W10004_0410/PHP02,GY,12.4618445886561,1.04221998952997
PHP02,OHH1_2020,W10004_0412/PHP02,GY,14.169842617217,1.04221998952997
PHP02,OHH1_2020,W10004_0417/PHP02,GY,14.928946362149,1.04172220830266
PHP02,OHH1_2020,W10004_0419/PHP02,GY,14.2173555024324,1.04242053428773
PHP02,OHH1_2020,W10004_0424/PHP02,GY,14.3413448723499,1.0424569101579
PHP02,OHH1_2020,W10004_0427/PHP02,GY,13.3175035334085,1.0424569101579
PHP02,OHH1_2020,W10004_0430/PHP02,GY,13.8605634419751,1.0424656042586
PHP02,OHH1_2020,W10004_0467/PHP02,GY,12.1851173194523,1.0418143391685
PHP02,OHH1_2020,W10004_0474/PHP02,GY,14.2691365435128,1.04235530814111
PHP02,OHH1_2020,W10004_0476/PHP02,GY,12.5519489253785,1.04235530814111
PHP02,OHH1_2020,W10004_0487/PHP02,GY,16.4529267292161,1.0423508330096
PHP02,OHH1_2020,W10004_0498/PHP02,GY,12.6636363227381,1.0419126889818
PHP02,OHH1_2020,W10004_0505/PHP02,GY,13.9803400436515,1.04204633027901
PHP02,OHH1_2020,W10004_0601/PHP02,GY,12.9448449701836,1.04242053428773
PHP02,OHH1_2020,W10004_0602/PHP02,GY,13.9011491803838,1.04197427499146
PHP02,OHH1_2020,W10004_0608/PHP02,GY,13.5654205696341,1.04212683009156
PHP02,OHH1_2020,W10004_0612/PHP02,GY,15.2699027794825,1.04197427499146
PHP02,OHH1_2020,W10004_0614/PHP02,GY,12.4281156219463,1.24136818716778
PHP02,OHH1_2020,W10004_0616/PHP02,GY,15.1502918161435,1.04118063881628
PHP02,OHH1_2020,W10004_0618/PHP02,GY,12.9162093915051,1.24136818716778
PHP02,OHH1_2020,W10004_0619/PHP02,GY,13.8765275399687,1.24031577459826
PHP02,OHH1_2020,W10004_0620/PHP02,GY,14.3305533498701,1.04243206461401
PHP02,OHH1_2020,W10004_0622/PHP02,GY,15.07289249621,1.0423508330096
PHP02,OHH1_2020,W10004_0624/PHP02,GY,13.9028552124114,1.0418143391685
PHP02,OHH1_2020,W10004_0625/PHP02,GY,15.0319762170871,1.04232356807271
PHP02,OHH1_2020,W10004_0626/PHP02,GY,13.916520435809,1.04235530814111
PHP02,OHH1_2020,W10004_0628/PHP02,GY,15.8889316535797,1.04243206461401
PHP02,OHH1_2020,W10004_0631/PHP02,GY,14.7019522368418,1.0423508330096
PHP02,OHH1_2020,W10004_0632/PHP02,GY,12.4767691281654,1.04164702997028
PHP02,OHH1_2020,W10004_0636/PHP02,GY,15.3719298679068,1.04217477799539
PHP02,OHH1_2020,W10004_0637/PHP02,GY,12.2909566517928,1.2407090899821
PHP02,OHH1_2020,W10004_0639/PHP02,GY,17.1500637687852,1.04242982621227
PHP02,OHH1_2020,W10004_0644/PHP02,GY,14.9810269042291,1.04242053428773
PHP02,OHH1_2020,W10004_0645/PHP02,GY,15.3200146040226,1.04239995959486
PHP02,OHH1_2020,W10004_0646/PHP02,GY,13.6067095813955,1.24118892925613
PHP02,OHH1_2020,W10004_0649/PHP02,GY,12.7819881578752,1.24110286583999
PHP02,OHH1_2020,W10004_0650/PHP02,GY,14.4017098405549,1.04245874431927
PHP02,OHH1_2020,W10004_0651/PHP02,GY,13.2578535623341,1.04245874431927
PHP02,OHH1_2020,W10004_0654/PHP02,GY,12.8027703342558,1.24048738592238
PHP02,OHH1_2020,W10004_0658/PHP02,GY,15.204536266216,1.04217477799539
PHP02,OHH1_2020,W10004_0659/PHP02,GY,12.5030603687789,1.0387377320739
PHP02,OHH1_2020,W10004_0661/PHP02,GY,14.6525373775078,1.04228929399021
PHP02,OHH1_2020,W10004_0664/PHP02,GY,13.5668821438219,1.04079277078907
PHP02,OHH1_2020,W10004_0667/PHP02,GY,13.9917919115989,1.04133005023815
PHP02,OHH1_2020,W10004_0669/PHP02,GY,13.1610295410867,1.04197427499146
PHP02,OHH1_2020,W10004_0672/PHP02,GY,13.1791644424648,1.0424569101579
PHP02,OHH1_2020,W10004_0673/PHP02,GY,14.4412043232214,1.24110286583999
PHP02,OHH1_2020,W10004_0674/PHP02,GY,13.8373481603557,1.0424569101579
PHP02,OHH1_2020,W10004_0675/PHP02,GY,14.3170591647637,1.04232356807271
PHP02,OHH1_2020,W10004_0678/PHP02,GY,14.4989432063408,1.04065868557354
PHP02,OHH1_2020,W10004_0680/PHP02,GY,13.1616657030376,1.0424569101579
PHP02,OHH1_2020,W10004_0682/PHP02,GY,13.9400047189262,1.04217477799539
PHP02,OHH1_2020,W10004_0684/PHP02,GY,14.0210419886176,1.04228929399021
PHP02,OHH1_2020,W10004_0685/PHP02,GY,13.0915482384637,1.04242053428773
PHP02,OHH1_2020,W10004_0687/PHP02,GY,14.2002666791115,1.0423508330096
PHP02,OHH1_2020,W10004_0688/PHP02,GY,13.2920867923485,1.04239995959486
PHP02,OHH1_2020,W10004_0689/PHP02,GY,12.279458788003,1.0424656042586
PHP02,OHH1_2020,W10004_0691/PHP02,GY,10.7856980806673,1.24095240854725
PHP02,OHH1_2020,W10004_0695/PHP02,GY,16.0299853188376,1.04228929399021
PHP02,OHH1_2020,W10004_0696/PHP02,GY,11.6063077906272,1.04054310399094
PHP02,OHH1_2020,W10004_0697/PHP02,GY,15.2935342931935,1.04243206461401
PHP02,OHH1_2020,W10004_0701/PHP02,GY,15.284161213429,1.04204633027901
PHP02,OHH1_2020,W10004_0702/PHP02,GY,14.8653349682264,1.04221998952997
PHP02,OHH1_2020,W10004_0703/PHP02,GY,14.3492136222731,1.04245874431927
PHP02,OHH1_2020,W10004_0704/PHP02,GY,13.1749516899015,1.0419126889818
PHP02,OHH1_2020,W10004_0705/PHP02,GY,11.0162235367052,1.0418143391685
PHP02,OHH1_2020,W10004_0707/PHP02,GY,12.8617689993415,1.23963815867837
PHP02,OHH1_2020,W10004_0711/PHP02,GY,11.5917324266798,1.13558572012757
PHP02,OHH1_2020,W10004_0712/PHP02,GY,15.697686428248,1.04197427499146
PHP02,OHH1_2020,W10004_0713/PHP02,GY,12.1198056535976,1.04217477799539
PHP02,OHH1_2020,W10004_0714/PHP02,GY,14.3368324387161,1.04245874431927
PHP02,OHH1_2020,W10004_0715/PHP02,GY,14.2048705798958,1.04243206461401
PHP02,OHH1_2020,W10004_0727/PHP02,GY,13.5476284651216,1.0424569101579
PHP02,OHH1_2020,W10004_0729/PHP02,GY,14.9152295628843,1.23963815867837
PHP02,OHH1_2020,W10004_0732/PHP02,GY,13.6676186806719,1.04217477799539
PHP02,OHH1_2020,W10004_0733/PHP02,GY,14.0537528568664,1.04133005023815
PHP02,OHH1_2020,W10004_0734/PHP02,GY,14.6765721155206,1.04245874431927
PHP02,OHH1_2020,W10004_0736/PHP02,GY,13.2733471445532,1.04180318052032
PHP02,OHH1_2020,W10004_0741/PHP02,GY,13.9734738801712,1.04235530814111
PHP02,OHH1_2020,W10004_0745/PHP02,GY,13.2897572303409,1.04242053428773
PHP02,OHH1_2020,W10004_0746/PHP02,GY,16.0808916802937,1.04172220830266
PHP02,OHH1_2020,W10004_0747/PHP02,GY,15.1122676300042,1.04235530814111
PHP02,OHH1_2020,W10004_0751/PHP02,GY,14.1290730127979,1.04197427499146
PHP02,OHH1_2020,W10004_0754/PHP02,GY,14.5417241038825,1.04197427499146
PHP02,OHH1_2020,W10004_0756/PHP02,GY,15.4819422572756,1.04235530814111
PHP02,OHH1_2020,W10004_0757/PHP02,GY,13.8658217245441,1.2413945001574
PHP02,OHH1_2020,W10004_0760/PHP02,GY,13.6589672820038,1.24131079414477
PHP02,OHH1_2020,W10004_0768/PHP02,GY,14.8046394671462,1.24131079414477
PHP02,OHH1_2020,W10004_0771/PHP02,GY,13.961279066853,1.24095240854725
PHP02,OHH1_2020,W10004_0773/PHP02,GY,13.7096171017007,1.04235530814111
PHP02,OHH1_2020,W10004_0774/PHP02,GY,13.8610404616444,1.04204633027901
PHP02,OHH1_2020,W10004_0775/PHP02,GY,12.5223991672891,1.04235530814111
PHP02,OHH1_2020,W10004_0776/PHP02,GY,13.1638301825977,1.04221998952997
PHP02,OHH1_2020,W10004_0779/PHP02,GY,13.5889539243899,1.04245874431927
PHP02,OHH1_2020,W10004_0781/PHP02,GY,16.1943094575905,1.04197427499146
PHP02,OHH1_2020,W10004_0782/PHP02,GY,16.5599916222991,1.0424656042586
PHP02,OHH1_2020,W10004_0783/PHP02,GY,14.3938163669027,1.04217477799539
PHP02,OHH1_2020,W10004_0784/PHP02,GY,14.0691728081109,1.04243206461401
PHP02,OHH1_2020,W10004_0787/PHP02,GY,14.0989670397176,1.04212683009156
PHP02,OHH1_2020,W10004_0792/PHP02,GY,13.7084799323123,1.04242982621227
PHP02,OHH1_2020,W10004_0794/PHP02,GY,14.1988724042352,1.0424656042586
PHP02,OHH1_2020,W10004_0795/PHP02,GY,13.6880095287606,1.04239995959486
PHP02,OHH1_2020,W10004_0798/PHP02,GY,13.4961593612631,1.04222669805111
PHP02,OHH1_2020,W10004_0799/PHP02,GY,13.0352125483086,1.0424569101579
PHP02,OHH1_2020,W10004_0800/PHP02,GY,12.908789697333,1.04217477799539
PHP02,OHH1_2020,W10004_0801/PHP02,GY,14.9132391738948,1.23973778748597
PHP02,OHH1_2020,W10004_0802/PHP02,GY,16.4616576911861,1.04243206461401
PHP02,OHH1_2020,W10004_0803/PHP02,GY,16.1450659966894,1.04217477799539
PHP02,OHH1_2020,W10004_0806/PHP02,GY,12.308006155398,1.04151752507109
PHP02,OHH1_2020,W10004_0807/PHP02,GY,15.4252089228432,1.04235530814111
PHP02,OHH1_2020,W10004_0812/PHP02,GY,14.8586396472888,1.04232356807271
PHP02,OHH1_2020,W10004_0814/PHP02,GY,14.2062644946305,1.04228929399021
PHP02,OHH1_2020,W10004_0815/PHP02,GY,15.0459409258067,1.04197427499146
PHP02,OHH1_2020,W10004_0818/PHP02,GY,14.8309974433424,1.04172220830266
PHP02,OHH1_2020,W10004_0819/PHP02,GY,14.1408247262088,1.0424569101579
PHP02,OHH1_2020,W10004_0820/PHP02,GY,13.096788121128,1.04245874431927
PHP02,OHH1_2020,W10004_0822/PHP02,GY,13.9682401490993,1.04133005023815
PHP02,OHH1_2020,W10004_0823/PHP02,GY,13.3360844147415,1.04222669805111
PHP02,OHH1_2020,W10004_0826/PHP02,GY,12.835902826711,1.04245874431927
PHP02,OHH1_2020,W10004_0827/PHP02,GY,13.0526867440775,1.04204633027901
PHP02,OHH1_2020,W10004_0828/PHP02,GY,15.5783929821554,1.04217477799539
PHP02,OHH1_2020,W10004_0830/PHP02,GY,14.9494292332784,1.04180318052032
PHP02,OHH1_2020,W10004_0832/PHP02,GY,12.7237171218908,1.24122234263815
PHP02,OHH1_2020,W10004_0833/PHP02,GY,16.5338597040378,1.04245874431927
PHP02,OHH1_2020,W10004_0834/PHP02,GY,13.0660398345047,1.04141876514436
PHP02,OHH1_2020,W10004_0836/PHP02,GY,16.1620942125033,1.0424569101579
PHP02,OHH1_2020,W10004_0837/PHP02,GY,14.4320913268668,1.04242982621227
PHP02,OHH1_2020,W10004_0840/PHP02,GY,15.3190670450622,1.04243206461401
PHP02,OHH1_2020,W10004_0842/PHP02,GY,14.9383318938134,1.04243206461401
PHP02,OHH1_2020,W10004_0843/PHP02,GY,12.3068749261757,1.04242982621228
PHP02,OHH1_2020,W10004_0844/PHP02,GY,12.6191434373251,1.0424656042586
PHP02,OHH1_2020,W10004_0847/PHP02,GY,12.5852955797587,1.04235530814111
PHP02,OHH1_2020,W10004_0848/PHP02,GY,12.882896476816,1.0424569101579
PHP02,OHH1_2020,W10004_0852/PHP02,GY,11.1992817589064,1.04242982621228
PHP02,OHH1_2020,W10004_0856/PHP02,GY,12.6528754641533,1.04243206461401
PHP02,OHH1_2020,W10004_0858/PHP02,GY,13.2511099057186,1.04203739336912
PHP02,OHH1_2020,W10004_0859/PHP02,GY,14.9008765859912,1.0423508330096
PHP02,OHH1_2020,W10004_0866/PHP02,GY,15.1506829486868,1.04243206461401
PHP02,OHH1_2020,W10004_0868/PHP02,GY,13.8066491567973,1.03986526837072
PHP02,OHH1_2020,W10004_0869/PHP02,GY,12.1726140048498,1.0423508330096
PHP02,OHH1_2020,W10004_0876/PHP02,GY,15.7005785369095,1.04245874431927
PHP02,OHH1_2020,W10004_0877/PHP02,GY,11.1541711192862,1.04172220830266
PHP02,OHH1_2020,W10004_0879/PHP02,GY,10.9747021510235,1.0424656042586
PHP02,OHH1_2020,W10004_0884/PHP02,GY,11.7723013416687,1.04203739336912
PHP02,OHH1_2020,W10004_0885/PHP02,GY,12.7142922705107,1.0424569101579
PHP02,OHH1_2020,W10004_0886/PHP02,GY,11.7881571542728,0.908011138256333
PHP02,OHH1_2020,W10004_0888/PHP02,GY,14.5049841533325,1.04242053428773
PHP02,OHH1_2020,W10004_0889/PHP02,GY,12.6150104202955,1.04235530814111
PHP02,OHH1_2020,W10004_0891/PHP02,GY,14.8030436701544,1.24131079414477
PHP02,OHH1_2020,W10004_0892/PHP02,GY,13.0627720231216,1.24131079414477
PHP02,OHH1_2020,W10004_0894/PHP02,GY,14.7665696531449,1.24138972323035
PHP02,OHH1_2020,W10004_0896/PHP02,GY,13.2613112777679,1.2407090899821
PHP02,OHH1_2020,W10004_0900/PHP02,GY,11.3449638529291,1.04204633027901
PHP02,OHH1_2020,W10004_0901/PHP02,GY,13.7751791969165,1.04228929399021
PHP02,OHH1_2020,W10004_0907/PHP02,GY,16.3614463296126,1.04242053428773
PHP02,OHH1_2020,W10004_0913/PHP02,GY,14.6426201588331,1.04245874431927
PHP02,OHH1_2020,W10004_0914/PHP02,GY,13.7147406134147,1.0424656042586
PHP02,OHH1_2020,W10004_0916/PHP02,GY,15.2824308256529,1.24077102711151
PHP02,OHH1_2020,W10004_0918/PHP02,GY,14.7070513849683,1.04243206461401
PHP02,OHH1_2020,W10004_0920/PHP02,GY,10.9428598264846,1.0423508330096
PHP02,OHH1_2020,W10004_0928/PHP02,GY,15.933118541937,1.0424656042586
PHP02,OHH1_2020,W10004_0930/PHP02,GY,14.7147000249617,1.0424656042586
PHP02,OHH1_2020,W10004_0932/PHP02,GY,14.030543515413,1.04243206461401
PHP02,OHH1_2020,W10004_0935/PHP02,GY,13.3323366057672,1.04180318052032
PHP02,OHH1_2020,W10004_0938/PHP02,GY,12.859741998452,1.04228929399021
PHP02,OHH1_2020,W10004_0940/PHP02,GY,14.3651228806939,1.04242982621228
PHP02,OHH1_2020,W10004_0943/PHP02,GY,15.1755492348512,1.04235530814111
PHP02,OHH1_2020,W10004_0949/PHP02,GY,14.322904529806,1.04243206461401
PHP02,OHH1_2020,W10004_0951/PHP02,GY,13.0094411887309,1.24095240854725
PHP02,OHH1_2020,W10004_0953/PHP02,GY,11.2402956410944,1.04203739336912
PHP02,OHH1_2020,W10004_0955/PHP02,GY,14.2820616859092,1.04232356807271
PHP02,OHH1_2020,W10004_0956/PHP02,GY,13.8950229178339,1.04239995959486
PHP02,OHH1_2020,W10004_0963/PHP02,GY,14.9526146913474,1.04203739336912
PHP02,OHH1_2020,W10004_0964/PHP02,GY,15.3917581693418,1.0424656042586
PHP02,OHH1_2020,W10004_0965/PHP02,GY,13.4524673601068,1.04232356807271
PHP02,OHH1_2020,W10004_0966/PHP02,GY,10.9838675805969,1.23659822488719
PHP02,OHH1_2020,W10004_0969/PHP02,GY,12.4217232379461,1.04228929399021
PHP02,OHH1_2020,W10004_0970/PHP02,GY,13.4637755977908,1.24095240854725
PHP02,OHH1_2020,W10004_0971/PHP02,GY,12.6581793902623,1.24122234263815
PHP02,OHH1_2020,W10004_0974/PHP02,GY,14.2572109274408,1.23963815867837
PHP02,OHH1_2020,W10004_0975/PHP02,GY,15.8783479692007,1.04204633027901
PHP02,OHH1_2020,W10004_0981/PHP02,GY,14.4469668690949,1.24004207336453
PHP02,OHH1_2020,W10004_0982/PHP02,GY,14.0972001143993,1.24105992727371
PHP02,OHH1_2020,W10004_0984/PHP02,GY,13.4107262246367,1.04242982621228
PHP02,OHH1_2020,W10004_0988/PHP02,GY,16.2257243899889,1.04221998952997
PHP02,OHH1_2020,W10004_0991/PHP02,GY,15.3402861854358,1.24138972323035
PHP02,OHH1_2020,W10004_0996/PHP02,GY,15.1065691354142,1.04228929399021
PHP02,OHH1_2020,W10004_0997/PHP02,GY,14.3080285217231,1.04217477799539
PHP02,OHH1_2020,W10004_1000/PHP02,GY,16.2271489686186,1.0423508330096
PHP02,OHH1_2020,W10004_1001/PHP02,GY,14.2234944126307,1.04221998952997
PHP02,OHH1_2020,W10004_1002/PHP02,GY,15.1757816166103,1.0424569101579
PHP02,OHH1_2020,W10004_1004/PHP02,GY,12.9339954422995,1.24077102711151
PHP02,OHH1_2020,W10004_1011/PHP02,GY,15.7754709405588,1.04245874431927
PHP02,OHH1_2020,W10004_1014/PHP02,GY,12.6022866199438,1.04217477799539
PHP02,OHH1_2020,W10004_1015/PHP02,GY,15.0331349522117,1.24110286583999
PHP02,OHH1_2020,W10004_1018/PHP02,GY,12.5469596521461,1.04239995959486
PHP02,OHH1_2020,W10004_1020/PHP02,GY,14.6662148570568,1.04235530814111
PHP02,OHH1_2020,W10004_1032/PHP02,GY,11.8608524569819,1.04232356807271
PHP02,OHH1_2020,W10004_1037/PHP02,GY,14.0148301990832,1.04221998952997
PHP02,OHH1_2020,W10004_1045/PHP02,GY,15.5982916430203,1.24095240854725
PHP02,OHH1_2020,W10004_1052/PHP02,GY,10.4843643307638,1.0410641702899
PHP02,OHH1_2020,W10004_1057/PHP02,GY,12.2569891674093,1.04217477799539
PHP02,OHH1_2020,W10004_1063/PHP02,GY,15.547461596838,1.0419126889818
PHP02,OHH1_2020,W10004_1064/PHP02,GY,14.8286805289832,1.0423508330096
PHP02,OHH1_2020,W10004_1072/PHP02,GY,13.9250742392509,1.0423508330096
PHP02,OHH1_2020,W10004_1080/PHP02,GY,13.7188250990177,1.04242982621228
PHP02,OHH1_2020,W10004_1081/PHP02,GY,14.3207642180847,1.04065868557354
PHP02,OHH1_2020,W10004_1084/PHP02,GY,12.1773095606942,1.24135385818103
PHP02,OHH1_2020,W10004_1099/PHP02,GY,12.8286880905922,1.0424656042586
PHP02,OHH1_2020,W10004_1104/PHP02,GY,12.414478018003,1.04164702997028
PHP02,OHH1_2020,W10004_1105/PHP02,GY,13.8538042576635,1.24055878937571
PHP02,OHH1_2020,W10004_1117/PHP02,GY,12.8795886919529,1.04243206461401
PHP02,OHH1_2020,W10004_1118/PHP02,GY,13.562730538978,1.04203739336912
PHP02,OHH1_2020,W10004_1123/PHP02,GY,11.0929686627635,1.04242982621228
PHP02,OHH1_2020,W10004_1140/PHP02,GY,14.3300030750454,1.04243206461401
PHP02,OHH1_2020,W10004_1143/PHP02,GY,13.7555955490698,1.04212683009156
PHP02,OHH1_2020,W10004_1146/PHP02,GY,13.5520428455133,1.24105992727371
PHP02,OHH1_2020,W10004_1156/PHP02,GY,13.8993886767639,1.04203739336912
PHP02,WIH1_2020,W10004_0006/PHP02,PH,264.053546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0007/PHP02,PH,265.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0008/PHP02,PH,272.553546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0010/PHP02,PH,276.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0011/PHP02,PH,261.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0013/PHP02,PH,251.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0014/PHP02,PH,283.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0018/PHP02,PH,280.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0026/PHP02,PH,291.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0027/PHP02,PH,256.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0031/PHP02,PH,291.553546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0032/PHP02,PH,247.553546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0034/PHP02,PH,294.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0035/PHP02,PH,285.053546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0037/PHP02,PH,270.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0038/PHP02,PH,283.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0039/PHP02,PH,261.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0041/PHP02,PH,268.553546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0042/PHP02,PH,268.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0045/PHP02,PH,273.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0046/PHP02,PH,271.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0047/PHP02,PH,260.053546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0053/PHP02,PH,275.053546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0055/PHP02,PH,280.053546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0059/PHP02,PH,264.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0061/PHP02,PH,266.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0062/PHP02,PH,236.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0063/PHP02,PH,285.053546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0064/PHP02,PH,255.053546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0065/PHP02,PH,269.553546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0068/PHP02,PH,265.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0069/PHP02,PH,263.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0070/PHP02,PH,245.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0071/PHP02,PH,254.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0072/PHP02,PH,263.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0073/PHP02,PH,283.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0076/PHP02,PH,278.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0078/PHP02,PH,276.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0079/PHP02,PH,264.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0080/PHP02,PH,279.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0086/PHP02,PH,238.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0087/PHP02,PH,254.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0092/PHP02,PH,284.553546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0093/PHP02,PH,254.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0095/PHP02,PH,281.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0097/PHP02,PH,266.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0098/PHP02,PH,266.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0099/PHP02,PH,279.053546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0101/PHP02,PH,276.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0103/PHP02,PH,290.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0106/PHP02,PH,268.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0110/PHP02,PH,279.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0112/PHP02,PH,258.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0115/PHP02,PH,287.053546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0116/PHP02,PH,265.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0118/PHP02,PH,276.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0119/PHP02,PH,260.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0121/PHP02,PH,276.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0122/PHP02,PH,285.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0127/PHP02,PH,273.053546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0129/PHP02,PH,278.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0132/PHP02,PH,270.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0133/PHP02,PH,264.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0134/PHP02,PH,256.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0138/PHP02,PH,258.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0140/PHP02,PH,268.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0144/PHP02,PH,223.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0146/PHP02,PH,258.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0147/PHP02,PH,270.638807146662,0.315160349168723
PHP02,WIH1_2020,W10004_0148/PHP02,PH,271.468285503916,0.315171128500912
PHP02,WIH1_2020,W10004_0149/PHP02,PH,295.553546325289,0.375312909524107
PHP02,WIH1_2020,W10004_0150/PHP02,PH,272.553546325289,0.375312909524107
